company,address,report publication year,internal manufacturing site
"Taiyo Yuden Co., Ltd.","116 Bangji-Ri Sanam-Myun Sachon-City, Gyeongsangnam-do South Korea",2013,TRUE
"Taiyo Yuden Co., Ltd.","1500, Gokan, Minakami-machi Tone-gun, Gunma Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","1660, Kamisatomi-machi Takasaki, Gunma Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","1796-1, Kawai,Tamamura-machi Sawa-gun, Gunma Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","197-8, Kamiyoshi, Kubiki-ku Joetsu-shi, Niigata Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","1988, Nakanojo,Nakanojo-machi Agatsuma-gun, Gunma Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","4026-22, Inanbar,Inami-cho, Hidaka-gun, Wakayama Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","460, Oaza Koyama Suzaka-shi, Nagano Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","587-3, Sumiyoshi Ueda-shi, Nagano Japan",2013,TRUE
"Taiyo Yuden Co., Ltd.","Lot 977, Block 12,Sama Jaya Free Industrial Zone Kuching, Sarawak Malaysia",2013,TRUE
"Taiyo Yuden Co., Ltd.","Mactan Economic Zone Lapulapu City, Cebu Philippines",2013,TRUE
"Taiyo Yuden Co., Ltd.","No. 13 Keji Dong Road, Shi Jie Town Dongguan, Guangdong China",2013,TRUE
TDK Corporation,"1-6 Manganji, Yurihonjo-city Honjo, Akita Japan",2013,TRUE
TDK Corporation,"106-163, 2 Goto, Waga-machi, Kitakami City, Iwate-Pref.Nikaho City, Akita Japan",2013,TRUE
TDK Corporation,"130 Aza Juninomae Nikaho City, Akita Japan",2013,TRUE
TDK Corporation,"130 Juninomae, Konoura, Akita Japan",2013,TRUE
TDK Corporation,"146-1, Haraikawa, Ohuchi-Sankawa, Yuri-Honjo-shi Yuri-Honjoyoh, Akita Japan",2013,TRUE
TDK Corporation,"151 Maeda, Hirasawa Nikaho City, Akita Japan",2013,TRUE
TDK Corporation,"160 Miyazawa Minami Alps City, Yamanashi Japan",2013,TRUE
TDK Corporation,"6th Fl., 260 Tun Hwa N. Road Yanmei, Taiwan",2013,TRUE
TDK Corporation,"97, Aza-Aburaden,Yamada Tsuruoka, Yamagata Japan",2013,TRUE
TDK Corporation,"99-19, Aza-Meiji, Oaza-Miyaumi Sakata, Yamagata Japan",2013,TRUE
TDK Corporation,"Anzinger Strasse 13 Munich, Germany",2013,TRUE
TDK Corporation,"Conrad Hi-Tech Park, 689 Zhen An Road, Changan Town Dongguan, Guangdong China",2013,TRUE
TDK Corporation,"Nanxiang Road Hongqi Town Zhuhai, Guangdong China",2013,TRUE
TDK Corporation,"No. 16 Tonghe Road, Pingdu City Qingdao, Shandong China",2013,TRUE
TDK Corporation,"No. 2 Xin Du Road, Wuxi-Singapore Industrial Park Wuxi, Jiangsu China",2013,TRUE
TDK Corporation,"No. 321-339 Tongi South Road, Jimei District Xiamen, Fujian China",2013,TRUE
TDK Corporation,"No. 68 West Huaihe Road, Dalian Economic and Technical Development Zone, Dallian, Liaoning China",2013,TRUE
TDK Corporation,"Siemensstrasse 43 Deutschlandsberg, Austria",2013,TRUE
Teikoku Printing Inks Mfg.,"613 Kurashina, Makioka-cho,Yamanashi-gun Yamagata Japan",2013,TRUE
Teikoku Printing Inks Mfg.,"999 Fengdeng Road, Malu Town, Jiading District Shanghai, China",2013,TRUE
Texas Instruments Incorporated,"1 Lorong Enggang 33, Ampang Kuala Lumpur, Kuala Lumpur Malaysia",2013,TRUE
Texas Instruments Incorporated,"13011 TI Blvd.Dallas, Texas USA",2013,TRUE
Texas Instruments Incorporated,"13121 TI Blvd.Dallas, Texas USA",2013,TRUE
Texas Instruments Incorporated,"13353 TI Blvd.Dallas, Texas USA",2013,TRUE
Texas Instruments Incorporated,"13536 N. Central Expressway Dallas, Texas USA",2013,TRUE
Texas Instruments Incorporated,"142, Sec. 1, Hsin Nan Road Chung Ho Chung-Ho City, Taiwan",2013,TRUE
Texas Instruments Incorporated,"2, Takaku-Kogyodanchi Aizuwakamatsu-shi, Fukushima Japan",2013,TRUE
Texas Instruments Incorporated,"2350 Kihara Miho-mura, Inashiki-gun Miho, Ibaraki Japan",2013,TRUE
Texas Instruments Incorporated,"3601 Alma Road Richardson, Texas USA",2013,TRUE
Texas Instruments Incorporated,"5 Foden Road, South Portland, Maine USA",2013,TRUE
Texas Instruments Incorporated,"6412 S. Highway 75 Sherman, Texas USA",2013,TRUE
Texas Instruments Incorporated,"8-10 Kexin Road Exprt Process Zone Chengdu, Sichuan China",2013,TRUE
Texas Instruments Incorporated,"Analog BD Center,4459-12 Yatabe Tsukuba-shi Hiji, Hayami-gun Oita Japan",2013,TRUE
Texas Instruments Incorporated,"Batu Berendam Free Trade Zone Melaka, Melaka Malaysia",2013,TRUE
Texas Instruments Incorporated,"Earnhill Road, Larkhill Industrial Estate Greenock, Inverclyde Scotland",2013,TRUE
Texas Instruments Incorporated,"Gil Puyat Avenue Clark, Philippines",2013,TRUE
Texas Instruments Incorporated,"Haggertystrasse 1 Freising, Bavaria Germany",2013,TRUE
Texas Instruments Incorporated,"Jesus Rivera Franco #507 Aguascalientes, Aguascalientes Mexico",2013,TRUE
Texas Instruments Incorporated,"Peza, Loakan Road Baguio City, Philippines",2013,TRUE
Texas Instruments Incorporated,"West Industrial Estate, Centential Road, Clark Freeport Zone Pampanga, Philippines",2013,TRUE
"Tian Jin Lishen Battery Joint-Stock Company, Ltd.","No. 38 Haitainan Road, Huayuan Science and Technology Park, Tianjin Binhai Hi-Tech Industrial Development Area Tianjin, China",2013,TRUE
"Tian Jin Lishen Battery Joint-Stock Company, Ltd.","No. 6 Lanyuan Road, Huayuan Hi-Tech Industry Park Tianjin, China",2013,TRUE
Toshiba Corporation,"1-1, Iwauchi-machi Nomi, Ishikawa Japan",2013,TRUE
Toshiba Corporation,"103 East Main Avenue Extension, Special Export Processing Zone Binan, Laguna Philippines",2013,TRUE
Toshiba Corporation,"135 Moo 5, Bangkadi Industrial Park, Tivanon Road, Tambol Bangkadi Muang, Pathumthani Thailand",2013,TRUE
Toshiba Corporation,"300, Ikaruga, Taishi-cho Ibo-bun, Hyogo Japan",2013,TRUE
Toshiba Corporation,"3500, Oaza Matsuoka Oita, Oita Japan",2013,TRUE
Toshiba Corporation,"42507 Telok Panglima Garang (FTZ), 15km Klang-Banting Road Kuala Langat, Selangor Malaysia",2013,TRUE
Toshiba Corporation,"647, Mobara Mobara, Chiba Japan",2013,TRUE
Toshiba Corporation,"760, Oaza Kutsugawa Buzen, Fukuoka Japan",2013,TRUE
Toshiba Corporation,"800 Yamanoisshiki-Cho Yokkaichi, Mie Japan",2013,TRUE
"Toyo Rikagaku Kenkyusho Co., Ltd.","No. 281, Peacock Road, Kun Shan Economic and Technical Development Zone Suzhou, Jiangsu China",2013,TRUE
"Toyo Rikagaku Kenkyusho Co., Ltd.","No. 188, Gao Ding Road, Kun Shan Economic and Technical Development Zone Suzhou, Jiangsu China",2013,TRUE
Toyoda Gosei Co. Ltd.,"710 Heiwa-cho, Shimomiyake Origuchi Inazawa, Aichi Japan",2013,TRUE
Toyoda Gosei Co. Ltd.,"9966-9 Wakaki-cho, Oaza Kawako Takeo, Sega Japan",2013,TRUE
"TPK Holding Co., Ltd.","199 Banshang Road Xiamen, Fujian China",2013,TRUE
"TPK Holding Co., Ltd.","996 Ming An Avenue Xiang An, Xiamen, Fujian China",2013,TRUE
Tripod Technology Corporation,"No. 68 3rd Furong East Road,Development Zone, Xishan District Wuxi, Jiangsu China",2013,TRUE
TriQuint Semiconductor,"1818 Orange Blossom Trail Apopka, Florida USA",2013,TRUE
TriQuint Semiconductor,"2300 N.E. Brookwood Parkway Hillsboro, Oregon USA",2013,TRUE
TriQuint Semiconductor,"500 W. Renner Road Richardson, Texas USA",2013,TRUE
TriQuint Semiconductor,"Zona Franca Metropolitana Barreal De Heredia, Haredia Costa Rica",2013,TRUE
Triumph Lead Electronic Tech Co.,"20-B, Lixing Industrial Park, South Hongye Road, Chongzhou, Sichuan China",2013,TRUE
Triumph Lead Electronic Tech Co.,"Bldg. A, Feng Men Ao Science and Technology Park, Feng Men Road Long Gang District Ban Tian, Shenzhen, Guangdong China",2013,TRUE
Triumph Lead Electronic Tech Co.,"No. 8 Changping Road, Huangdai Town, Xiangcheng District Suzhou, Jiangsu China",2013,TRUE
TXC Corporation,"No. 189 Huangshan West Road Ningbo, Zhejiang China",2013,TRUE
TXC Corporation,"No. 4 Kung Yeh 6th Road Ping Cheng Industrial District Taoyuan, Taiwan",2013,TRUE
Tyco Electronics,"2414 Amata Inashiki-shi, Ibaraki Japan",2013,TRUE
Tyco Electronics,"307 Qingjiang Road Shanghai, China",2013,TRUE
Tyco Electronics,"No. 21, Deshun Bei Road, Huanhai Economic Development Zone, Qingdao, Shandong China",2013,TRUE
Tyco Electronics,"No. 389 Central Avenue, Zone B, Export Processing Zone Kunshan, Jiangsu China",2013,TRUE
Unimicron Corporation,"No. 168 Xiao Lin Road,Kunshan, Jiangsu China",2013,TRUE
Unimicron Corporation,"No. 177 Shan Ying Road,Kwei Shan Industrial Park Taoyuan, Taiwan",2013,TRUE
Unisteel Technology Ltd.,"No. 988 Shang Xue Road, Malu Town, Jia Ding District,Shanghai, China",2013,TRUE
"Universal Scientific Industrial Co., Ltd.","No. 1558, Zhang Dong Road, Zhangjiang Hi-Tech Park Shanghai, China",2013,TRUE
Vishay Intertechnology,"Youmadun. People Four Road Huiyang District Huizhou, Guangdong China",2013,TRUE
Vishay Intertechnology,"1122 23rd Street Columbus, Nebraska USA",2013,TRUE
Vishay Intertechnology,"2160 Liberty Drive Niagara Falls, New York USA",2013,TRUE
Vishay Intertechnology,"2201 Laurelwood Road Santa Clara, California USA",2013,TRUE
Vishay Intertechnology,"233 Pao Chiao Road Hsintien Taipei, Taiwan",2013,TRUE
Vishay Intertechnology,"3 Hakoster Street Beer Sheva, Israel",2013,TRUE
Vishay Intertechnology,"3-3 East 2nd Street Nantze Export Processing Zone Kaoshiung, Taiwan",2013,TRUE
Vishay Intertechnology,"501 West Jianchang Road Shanghai, China",2013,TRUE
Vishay Intertechnology,"60 Woodlands Industrial Park D Street 2, Singapore",2013,TRUE
Vishay Intertechnology,"Dimona Industrial Zone Dimona, Israel",2013,TRUE
Vishay Intertechnology,"Dr. Felix Zandman Platz 1 Selb, Germany",2013,TRUE
Vishay Intertechnology,"E. Highway 50Yankton, South Dakota USA",2013,TRUE
Vishay Intertechnology,"Foti ut 56 Budapest, Hungary",2013,TRUE
Vishay Intertechnology,"Fraunhoferstr. 1, D-25524 Itzehoe, Germany",2013,TRUE
Vishay Intertechnology,"FTI Estate Bagsaka Road Taguig, Metro Manila Manila, Philippines",2013,TRUE
Vishay Intertechnology,"Mlynska1095 Prestice, Czech Republic",2013,TRUE
Vishay Intertechnology,"No. 88 The 6th Avenue Tianjin Economic Tianjin, China",2013,TRUE
Vishay Intertechnology,"No. 1710-1, Kawasan Perindustrian Krubong Melaka, Malaysia",2013,TRUE
Vishay Intertechnology,"No. 58 Chang Xu Road, Jiading Shanghai, China",2013,TRUE
Vishay Intertechnology,"Ramat Gabriel Industrial Park852 Industrial Park Migdal Ha Emek, Israel",2013,TRUE
Vishay Intertechnology,"Route 25 10 Main Street Monroe, Connecticut USA",2013,TRUE
Vishay Intertechnology,"Rungholstr. 8-10Heide, Germany",2013,TRUE
Vishay Intertechnology,"Telefunkenstrabe, A-4840Vokclabruck, Austria",2013,TRUE
Vishay Intertechnology,"Theresienstrasse 2, D74072 Heilbronn, Germany",2013,TRUE
Vishay Intertechnology,"Vila Nova De Famalicao Calendario Calendario, Portugal",2013,TRUE
Vishay Intertechnology,"Wijnendalestraat 160Roeselare, Belgium",2013,TRUE
Volex PLC,"No. 1173, Shenhui Road, Henggang, Shenzhen, Guangdong China",2013,TRUE
Western Digital Corporation,"140 Moo 2 Klongjig, Bang Pa-In Industrial Estate, Klongjig, Bang Pa-In, Ayutthaya Thailand",2013,TRUE
Western Digital Corporation,"203, 205 Moo 7 Tambon Tha Tum, Amphur Srimahaphote, Prachinburi Thailand",2013,TRUE
Wintek Corporation,"99, Suhongxi Road, Suzhou, Jiangsu China",2013,TRUE
"Zeniya Aluminum Engineering, Ltd.","No. 307 Bu Bu Gao Road, Wu Sha Jiangbei Village, Chang An Town, Dongguan, Guangdong China",2013,TRUE
"Zhen Ding Technology Holding, Ltd.","No. 18 Teng Fei Road, Qin Huang Dao Economic Technological Development Zone Qin Huang Dao, Hebei China",2013,TRUE
"Zhen Ding Technology Holding, Ltd.","Song Gang Industrial Area, Yan Chuan Yan Luo Road, Song Gang Town, Baoan District, Shenzhen, Guangdong China",2013,TRUE
3M Co.,"1400 State Docks Rd., Decatur, Alabama, USA",2014,TRUE
3M Co.,"ACME Industrial Zone, Xiang Dong District, Da Ling Shan Town, Dongguan, Guangdong, China",2014,TRUE
3M Co.,"1400 Perimeter Rd., Greenville, South Carolina, USA",2014,TRUE
3M Co.,"5500 Oaza Osanagi, Higashine, Yamagata, Japan",2014,TRUE
3M Co.,"577 Keumeui-ri, Jangan-myon, Hwaseong, Gyeonggi-do, Korea",2014,TRUE
3M Co.,"1425 Stokke Parkway, Menomonie, Wisconsin, USA",2014,TRUE
3M Co.,"Room 807, Area B, Zhong Tian Yuan Logistics Centre, Tao Hua Rd., Futian Free Trade Zone, Shenzhen, Guangdong, China",2014,TRUE
3M Co.,"235, Zhongyuan Rd., Suzhou, Jiangsu, China",2014,TRUE
3M Co.,"No. 312, Section 1, Huan-Dong Rd., Sinshih Township, Tainan, Taiwan",2014,TRUE
AAC Technologies Holdings Inc.,"Gangqiao St., Nanxiashu Town, Wujin District, Changzhou, Jiangsu, China",2014,TRUE
AAC Technologies Holdings Inc.,"Building 5, 6 F, Nanyou Tianan Industry Park, Dengliang Rd., Nan Shan District, Shenzhen, Guangdong, China",2014,TRUE
Acbel Polytech Inc.,"No. 17-28, Hongyeh Rd., Hongyeh Industrial District, Tangxia Town, Dongguan, Guangdong, China",2014,TRUE
ACON Group,"No. 888, Huayuan Rd., Zhangpu Town, Kunshan, Jiangsu, China",2014,TRUE
Advance Tech,"No. 8, Dongshan Avenue, Xukou Town, Wuzhong District, Suzhou, Jiangsu, China",2014,TRUE
Advanced Semiconductor Engineering Inc. (USI),"No. 1558, Zhang Dong Rd., Zhangjiang Hi-Tech Park, Shanghai, China",2014,TRUE
AKM Semiconductor Inc.,"4 Ren Der Rd., Hsinchu Industrial Park, Hisnchu, Taiwan",2014,TRUE
AKM Semiconductor Inc.,"13-2, Sekinoiri Sumie, Ishinomaki, Miyazaki, Japan",2014,TRUE
AKM Semiconductor Inc.,"1-15, Nakashima-cho, Nobeoka, Miyazaki, Japan",2014,TRUE
AKM Semiconductor Inc.,"5-4960, Nakagawara-cho, Nobeoka, Miyazaki, Japan",2014,TRUE
AKM Semiconductor Inc.,"No. 5 Nanke 7th Rd., Southern Taiwan Science Park, Tainan, Taiwan",2014,TRUE
Alcoa Inc.,"1480 Manheim Pike, Lancaster, Pennsylvania, USA",2014,TRUE
Alcoa Inc.,"No. 95, Beihuan Rd., Haigang District, Qinhuangdao, Hebei, China",2014,TRUE
Alps Electric Co. Ltd.,"Xinxing Industry Zone, Xingfa South St., Wushaliwu, Changan Town, Dongguan, Guangdong, China",2014,TRUE
Alps Electric Co. Ltd.,"41-25, Yanagi-machi, Noda Onahama, Iwaki, Fukushima, Japan",2014,TRUE
Alps Electric Co. Ltd.,"6-1 Nishida, Kakuda, Miyagi, Japan",2014,TRUE
Alps Electric Co. Ltd.,"P.T. 10643, Nilai Industrial Estate, Nilai, Negeri Sembilan, Malaysia",2014,TRUE
Alps Electric Co. Ltd.,"6-3-36, Furukawa Nakazato, Osaka, Japan",2014,TRUE
Alps Electric Co. Ltd.,"230, Shibue, Wakuya, Tohda-gun, Japan",2014,TRUE
Alps Electric Co. Ltd.,"No. 5, Xingchuang 4 Rd., Singapore Industrial Park, Wuxi, Jiangsu, China",2014,TRUE
Amphenol Corp.,"No. 98-5, Rd. 19, Hangzhou Economic and Technological Development Zone, Hangzhou, Zhejiang, China",2014,TRUE
Amphenol Corp.,"No. 689, Shen Nan Rd., Xin Zhuang Industry Park, Shanghai, China",2014,TRUE
Amphenol Corp.,"Blk 6, 4th Industrial Zone, Dawangshan, Shajing Town, Baoan District, Shenzhen, Guangdong, China",2014,TRUE
Amphenol Corp.,"Block A3/A4, The 4th Ind. District of Industrial Headquarters, Dong Keng Rd., Gong Ming Town, Shenzhen, Guangdong, China",2014,TRUE
Analog Devices Inc.,"Gateway Business Park, Special Export Processing Zone, Baranggay Javalera, Gen Trias, Cavite, Philippines",2014,TRUE
Analog Devices Inc.,"No. 275, Binjiang Rd., Jiangyin, Jiangsu, China",2014,TRUE
Analog Devices Inc.,"Bay F-1, Raheen Industrial Estate, Limerick, Ireland",2014,TRUE
Arvato Digital,"IDA Business Park, Balbriggan, Dublin, Ireland",2014,TRUE
Arvato Digital,"112 Hidden Lake Circle, Duncan, South Carolina, USA",2014,TRUE
Arvato Digital,"Willi-Bleicher-Strabe 36, Duren, Germany",2014,TRUE
Arvato Digital,"235 King St. East, Kitchener, Ontario, Canada",2014,TRUE
Arvato Digital,"4600 Commerce Crossing Dr., Louisville, Kentucky, USA",2014,TRUE
Arvato Digital,"11500 80th Ave., Pleasant Prairie, Wisconsin, USA",2014,TRUE
Arvato Digital,"162 Luixiu Rd., Shanghai, China",2014,TRUE
Arvato Digital,"2 Woodlands Sector 1, #01-14 Woodland East Industrial Estate, Singapore",2014,TRUE
Asahi Glass Co Ltd.,"3583-5, Kawashiri, Yoshida-cho, Haibara-gun, Shizuoka, Japan",2014,TRUE
Asahi Glass Co Ltd.,"1-8, Machiikedai, Koriyama, Fukushima, Japan",2014,TRUE
Asahi Glass Co Ltd.,"SAHA Group Industrial Park Lamphun 99/39 Moo 5, T. Pasak, Muang Lamphun, Lamphun, Thailand",2014,TRUE
Asahi Glass Co Ltd.,"5-6-1, Umei, Takasago, Hyogo, Japan",2014,TRUE
Asia Vital Components Ltd.,"No. 5, Lane 8, Rongjiang Rd., Songjiang Export Processing Zone, Shanghai, China",2014,TRUE
Asia Vital Components Ltd.,"West Industry Park, Xinyang, Industrial Zone, Shajing Town, Bao’an District, Shenzhen, Guangdong, China",2014,TRUE
AT&S AG,"No. 5000, Jin Du Rd., Shanghai, China",2014,TRUE
AU Optronics Corp.,"No. 1, Li-Hsin Rd. 2, Hsinchu Science Park, Hsinchu, Taiwan",2014,TRUE
AU Optronics Corp.,"No. 398, Suhong Zhong Rd., Suzhou Industrial Park, Suzhou, Jiangsu, China",2014,TRUE
AU Optronics Corp.,"No. 1, Jhongke Rd., Central Taiwan Science Park, Taichung, Taiwan",2014,TRUE
AU Optronics Corp.,"No. 168,9 Xiang’An North Rd., Xiang’An Branch, Torch Hi-tech, Xiamen, Fujian, China",2014,TRUE
Austria Microsystems (AMS AG),"B2-1 D Carmelray Industrial Park II, Barangay Tulo, Calamba, Laguna, Philippines",2014,TRUE
Austria Microsystems (AMS AG),"Tobelbaderstrasse 30, Unterpremstaetten, Austria",2014,TRUE
Avago Technologies Ltd.,"4380 Ziegler Rd., Ft. Collins, Colorado, USA",2014,TRUE
Biel Crystal Manufactory Ltd.,"Biel Crystal Industrial Park, Tangjing Village, Baishi, Qiuchang Town, Huiyang District, Huizhou, Guangdong, China",2014,TRUE
Biel Crystal Manufactory Ltd.,"No. 7, 4th Jinquan Rd., Liuyue Village, Henggang District, Shenzhen, Guangdong, China",2014,TRUE
Brilliant International Group Ltd.,"Qiao Tou, 1, Industrial District, Lou Cun Community Council, Gong Ming St., Guangming, Xinqu, Shenzhen, Guangdong, China",2014,TRUE
Brilliant International Group Ltd.,"Building 1, Linyuan Investment Park, Intersection of Yanhe Rd. and Shenzhou, Xinzheng, Henan, China",2014,TRUE
Broadway Industrial Group Ltd.,"South Section Century Avenue, Chongzhou City, Chengdu, Sichuan, China",2014,TRUE
Broadway Industrial Group Ltd.,"No. 8, Guxu Rd., Pudong New District, Shanghai, China",2014,TRUE
Broadway Industrial Group Ltd.,"Block 34, East Juhuang Industrial Park, Dasan Village, Dasan Community, Guanlan Community Office, Bao’an District, Shenzhen, Guangdong, China",2014,TRUE
Broadway Industrial Group Ltd.,"Pengyu Industry Zone, Jianshe North Rd, Airport Zone, Zhengzhou, Henan, China",2014,TRUE
Bum Chun Precision Company Ltd.,"675-3, Seonggok-dong, Danwon-gu, Ansan, Gyeonggi-Do, Korea",2014,TRUE
BYD Company Ltd.,"Xiangshui River, Economic Development Zone, Daya Bay, Huizhou, Guangdong, China",2014,TRUE
BYD Company Ltd.,"No. 1, Baoping Rd., Baolong Industrial Town, Long Gang, Shenzhen, Guangdong, China",2014,TRUE
Career Technology (Mfg.) Co. Ltd.,"No. 18, Jinshajiang South Rd., Kunshan, Jiangsu, China",2014,TRUE
Career Technology (Mfg.) Co. Ltd.,"No. 28, Chungqui Rd., Panyang Industrial Park, Huangdai Town, Suzhou, Jiangsu, China",2014,TRUE
Career Technology (Mfg.) Co. Ltd.,"248, Bo-ai St., Shulin District, Taipei, Taiwan",2014,TRUE
Catcher Technology Co. Ltd.,"No. 21, Gucheng Rd., Suzhou-Suqian Industrial Park, Suqian, Jiangsu, China",2014,TRUE
Catcher Technology Co. Ltd.,"No. 107, Changyang St., Industrial Park, Suzhou, Jiangsu, China",2014,TRUE
Catcher Technology Co. Ltd.,"No. 111, Changyang St., Industrial District, Suzhou, Jiangsu, China",2014,TRUE
Catcher Technology Co. Ltd.,"No. 398, Ren'ai St., Yungkang, Tainan, Taiwan",2014,TRUE
Catcher Technology Co. Ltd.,"No. 6, Zhenxing West Rd., Economic Development Zone, Taizhou, Jiangsu, China",2014,TRUE
Catcher Technology Co. Ltd.,"Xiangtai Rd. West, Lion River South Side, Economic Development Zone, Taizhou, Jiangsu, China",2014,TRUE
Cathay Tat Ming Precision Metal Products Co. Ltd.,"No. 5, Furong 3rd Rd., Xishan Economic Development Zone, Wuxi, Jiangsu, China",2014,TRUE
Cathay Tat Ming Precision Metal Products Co. Ltd.,"No. 2, Section A, Bai'gong'ao Industrial Zone, Xikeng Xinwei Sector, Fumin, Guanlan, Bao'an, Shenzhen, Guangdong, China",2014,TRUE
Cheng Loong Corp.,"No. 48, Teng Feng 3rd Rd., Chengdu, Sichuan, China",2014,TRUE
Cheng Loong Corp.,"Dong Yi St. Industry District Houjie Town, Dongguan, Guangdong, China",2014,TRUE
Cheng Loong Corp.,"The Fourth Rd., Yue Yuan Industrial Estate, Huang Jiang Town, Dongguan, Guangdong, China",2014,TRUE
Cheng Loong Corp.,"No. 98, Zone B, Gui Lin Rd, Kunshan, Jiangsu, China",2014,TRUE
Cheng Loong Corp.,"399, Xiupu Rd, Kang Qiao Ind Zone, Nan Hui Dist, Shanghai, China",2014,TRUE
Cheng Loong Corp.,"Building 3, Linyuan Investment Park, Intersection of Yanhe Rd. and Shenzhou, Xinzheng, Henan, China",2014,TRUE
Cheng Uei Precision Industry Co. Ltd. (Foxlink),"Industrial Avenue, Dongkeng Town, Dongguan, Guangdong, China",2014,TRUE
Cheng Uei Precision Industry Co. Ltd. (Foxlink),"Junda Industrial Park, Dongkeng Town, Dongguan, Guangdong, China",2014,TRUE
